ubigeo,distrito,provincia,departamento,n_active,n_emergency,area_km2,dist_km_nearest_emergency,dist_km_nearest_any,fac_score,activity_score,emerg_atenciones,access_score,pct_ccpp_within_15km_any,composite_score,tier
110503,HUMAY,PISCO,ICA,4,0,909.64,35.875,8.107,18.898978433598185,44.5800227014756,0.0,18.104426787741204,98.33,24.92196367763905,Underserved
110504,INDEPENDENCIA,PISCO,ICA,6,0,268.59,20.069,0.357,62.37230419977299,44.5800227014756,0.0,60.130533484676505,100.0,56.8033484676504,Moderately served
110505,PARACAS,PISCO,ICA,6,0,1426.27,36.636,16.462,18.161180476730987,44.5800227014756,0.0,15.749148694665152,96.3,23.559875141884223,Underserved
110506,SAN ANDRES,PISCO,ICA,4,0,232.36,13.033,4.628,54.199772985244046,44.5800227014756,0.0,60.130533484676505,100.0,54.76021566401816,Moderately served
110507,SAN CLEMENTE,PISCO,ICA,5,0,134.09,9.229,4.301,77.24177071509648,44.5800227014756,0.0,60.130533484676505,100.0,60.52071509648127,Best served
110508,TUPAC AMARU INCA,PISCO,ICA,5,0,56.13,8.148,4.314,89.95459704880817,44.5800227014756,0.0,60.130533484676505,100.0,63.69892167990919,Best served
120101,HUANCAYO,HUANCAYO,JUNÍN,244,6,226.68,17.472,3.444,97.105561861521,97.27582292849036,80138.0,60.130533484676505,100.0,78.66061293984109,Best served
120104,CARHUACALLANGA,HUANCAYO,JUNÍN,1,0,13.09,31.299,0.641,88.7627695800227,44.5800227014756,0.0,60.130533484676505,100.0,63.40096481271283,Best served
120105,CHACAPAMPA,HUANCAYO,JUNÍN,4,0,125.29,37.511,5.679,73.38251986379115,44.5800227014756,0.0,60.130533484676505,100.0,59.55590238365494,Moderately served
120106,CHICCHE,HUANCAYO,JUNÍN,3,0,41.45,25.314,0.87,88.0249716231555,44.5800227014756,0.0,60.130533484676505,100.0,63.216515323496026,Best served
120107,CHILCA,HUANCAYO,JUNÍN,28,0,26.82,3.521,0.892,97.04880817253121,44.5800227014756,0.0,60.130533484676505,100.0,65.47247446083995,Best served
120108,CHONGOS ALTO,HUANCAYO,JUNÍN,1,0,701.89,51.302,22.892,5.732122587968218,44.5800227014756,0.0,3.234960272417707,63.33,14.19551645856981,Underserved
120111,CHUPURO,HUANCAYO,JUNÍN,3,0,41.57,15.278,3.074,87.96821793416572,44.5800227014756,0.0,60.130533484676505,100.0,63.20232690124858,Best served
120112,COLCA,HUANCAYO,JUNÍN,2,0,110.8,26.878,2.957,55.845629965947786,44.5800227014756,0.0,60.130533484676505,100.0,55.1716799091941,Moderately served
120113,CULLHUAS,HUANCAYO,JUNÍN,4,0,110.82,21.068,2.991,76.33371169125994,44.5800227014756,0.0,60.130533484676505,100.0,60.293700340522136,Moderately served
120114,EL TAMBO,HUANCAYO,JUNÍN,100,4,166.34,11.307,5.105,96.42451759364359,98.29738933030647,159466.0,60.130533484676505,100.0,78.74574347332577,Best served
120116,HUACRAPUQUIO,HUANCAYO,JUNÍN,1,0,24.33,12.643,2.08,79.51191827468786,44.5800227014756,0.0,60.130533484676505,100.0,61.08825198637912,Best served
120117,HUALHUAS,HUANCAYO,JUNÍN,1,0,13.61,9.489,1.708,88.30874006810443,44.5800227014756,0.0,60.130533484676505,100.0,63.287457434733255,Best served
120119,HUANCAN,HUANCAYO,JUNÍN,2,0,12.26,4.565,0.419,93.64358683314416,44.5800227014756,0.0,60.130533484676505,100.0,64.62116912599319,Best served
120120,HUASICANCHA,HUANCAYO,JUNÍN,1,0,52.0,33.715,4.325,58.11577752553916,44.5800227014756,0.0,60.130533484676505,100.0,55.73921679909194,Moderately served
120121,HUAYUCACHI,HUANCAYO,JUNÍN,2,0,14.04,6.79,0.671,92.79228149829738,44.5800227014756,0.0,60.130533484676505,100.0,64.4083427922815,Best served
120122,INGENIO,HUANCAYO,JUNÍN,2,0,54.09,21.982,6.273,77.01475595913735,44.5800227014756,0.0,60.130533484676505,100.0,60.46396140749149,Moderately served
120124,PARIAHUANCA,HUANCAYO,JUNÍN,10,0,580.35,38.898,3.726,54.25652667423383,44.5800227014756,0.0,60.130533484676505,100.0,54.77440408626561,Moderately served
120125,PILCOMAYO,HUANCAYO,JUNÍN,1,0,8.88,2.831,0.866,91.43019296254256,44.5800227014756,0.0,60.130533484676505,100.0,64.0678206583428,Best served
120126,PUCARA,HUANCAYO,JUNÍN,5,0,111.24,17.353,1.547,80.98751418842225,44.5800227014756,0.0,60.130533484676505,100.0,61.45715096481271,Best served
120127,QUICHUAY,HUANCAYO,JUNÍN,1,0,30.45,22.975,4.744,74.17707150964813,44.5800227014756,0.0,60.130533484676505,100.0,59.754540295119185,Moderately served
120128,QUILCAS,HUANCAYO,JUNÍN,2,0,159.53,20.014,10.897,44.60839954597049,44.5800227014756,0.0,60.130533484676505,100.0,52.36237230419977,Weakly served
120129,SAN AGUSTIN,HUANCAYO,JUNÍN,2,0,26.2,7.042,1.462,88.70601589103292,44.5800227014756,0.0,60.130533484676505,100.0,63.386776390465386,Best served
120130,SAN JERONIMO DE TUNAN,HUANCAYO,JUNÍN,1,0,21.02,14.184,1.705,82.17934165720771,44.5800227014756,0.0,60.130533484676505,100.0,61.75510783200908,Best served
120132,SAÑO,HUANCAYO,JUNÍN,1,0,12.98,11.432,1.532,88.87627695800226,44.5800227014756,0.0,60.130533484676505,100.0,63.429341657207715,Best served
120133,SAPALLANGA,HUANCAYO,JUNÍN,6,0,123.47,9.437,2.769,82.46311010215665,44.5800227014756,0.0,60.130533484676505,100.0,61.82604994324632,Best served
120134,SICAYA,HUANCAYO,JUNÍN,1,0,41.94,7.391,0.685,64.41543700340522,44.5800227014756,0.0,60.130533484676505,100.0,57.31413166855846,Moderately served
120135,SANTO DOMINGO DE ACOBAMBA,HUANCAYO,JUNÍN,9,0,876.36,52.134,2.066,38.138479001135074,44.5800227014756,0.0,60.130533484676505,100.0,50.74489216799092,Weakly served
120136,VIQUES,HUANCAYO,JUNÍN,1,0,6.1,9.701,0.39,93.70034052213394,44.5800227014756,0.0,60.130533484676505,100.0,64.63535754824063,Best served
120201,CONCEPCION,CONCEPCION,JUNÍN,3,0,18.23,18.023,1.106,93.81384790011352,90.40862656072645,3554.0,60.130533484676505,100.0,76.12088535754825,Best served
120202,ACO,CONCEPCION,JUNÍN,3,0,38.9,21.242,0.885,88.93303064699205,44.5800227014756,0.0,60.130533484676505,100.0,63.443530079455165,Best served
120203,ANDAMARCA,CONCEPCION,JUNÍN,4,0,505.51,49.777,6.331,30.930760499432463,44.5800227014756,0.0,60.130533484676505,100.0,48.94296254256527,Weakly served
120204,CHAMBARA,CONCEPCION,JUNÍN,4,0,109.13,23.201,3.939,76.61748013620885,44.5800227014756,0.0,60.130533484676505,100.0,60.364642451759366,Moderately served
120205,COCHAS,CONCEPCION,JUNÍN,4,0,108.35,42.462,0.965,76.95800227014756,44.5800227014756,0.0,60.130533484676505,100.0,60.44977298524404,Moderately served
120206,COMAS,CONCEPCION,JUNÍN,7,0,948.4,47.056,4.069,29.05788876276958,44.5800227014756,0.0,60.130533484676505,100.0,48.47474460839955,Weakly served
120207,HEROINAS TOLEDO,CONCEPCION,JUNÍN,1,0,25.09,24.327,1.061,78.71736662883087,44.5800227014756,0.0,60.130533484676505,100.0,60.889614074914874,Best served
120208,MANZANARES,CONCEPCION,JUNÍN,1,0,17.39,15.8,2.676,85.01702610669693,44.5800227014756,0.0,60.130533484676505,100.0,62.464528944381385,Best served
120209,MARISCAL CASTILLA,CONCEPCION,JUNÍN,1,0,56.23,47.474,3.087,55.27809307604994,44.5800227014756,0.0,60.130533484676505,100.0,55.02979568671964,Moderately served
120210,MATAHUASI,CONCEPCION,JUNÍN,3,0,23.6,19.093,1.065,92.50851305334847,44.5800227014756,0.0,60.130533484676505,100.0,64.33740068104427,Best served
120211,MITO,CONCEPCION,JUNÍN,3,0,25.2,19.14,0.696,91.94097616345063,44.5800227014756,0.0,60.130533484676505,100.0,64.19551645856981,Best served
120212,NUEVE DE JULIO,CONCEPCION,JUNÍN,1,0,6.85,20.262,0.757,93.0760499432463,44.5800227014756,0.0,60.130533484676505,100.0,64.47928490351873,Best served
120213,ORCOTUNA,CONCEPCION,JUNÍN,2,0,45.06,13.785,2.395,80.7604994324631,44.5800227014756,0.0,60.130533484676505,100.0,61.400397275822925,Best served
120214,SAN JOSE DE QUERO,CONCEPCION,JUNÍN,6,0,307.99,34.082,2.411,58.51305334846765,44.5800227014756,0.0,60.130533484676505,100.0,55.838535754824065,Moderately served
120215,SANTA ROSA DE OCOPA,CONCEPCION,JUNÍN,2,0,16.12,21.901,1.09,92.3950056753689,44.5800227014756,0.0,60.130533484676505,100.0,64.30902383654939,Best served
120301,CHANCHAMAYO,CHANCHAMAYO,JUNÍN,39,1,738.64,4.991,3.506,84.22247446083996,96.53802497162316,57821.0,60.130533484676505,100.0,75.25539160045403,Best served
120302,PERENE,CHANCHAMAYO,JUNÍN,28,0,1490.54,22.362,1.907,57.15096481271282,44.5800227014756,0.0,60.130533484676505,100.0,55.49801362088536,Moderately served
120303,PICHANAQUI,CHANCHAMAYO,JUNÍN,34,1,1242.37,10.981,2.499,69.01248581157775,93.58683314415437,15722.0,60.130533484676505,100.0,70.71509648127127,Best served
120304,SAN LUIS DE SHUARO,CHANCHAMAYO,JUNÍN,4,0,192.34,11.748,2.003,60.726447219069236,44.5800227014756,0.0,60.130533484676505,100.0,56.39188422247446,Moderately served
120305,SAN RAMON,CHANCHAMAYO,JUNÍN,13,0,621.31,11.767,1.803,60.83995459704881,44.5800227014756,0.0,60.130533484676505,100.0,56.42026106696935,Moderately served
120306,VITOC,CHANCHAMAYO,JUNÍN,3,0,393.04,23.84,10.454,29.852440408626563,44.5800227014756,0.0,60.130533484676505,100.0,48.67338251986379,Weakly served
120401,JAUJA,JAUJA,JUNÍN,8,1,9.47,0.714,0.714,96.76503972758229,95.2894438138479,30484.0,60.130533484676505,100.0,78.07888762769579,Best served
120402,ACOLLA,JAUJA,JUNÍN,7,0,120.07,14.828,2.792,85.24404086265606,44.5800227014756,0.0,60.130533484676505,100.0,62.52128263337117,Best served
120403,APATA,JAUJA,JUNÍN,5,0,419.53,26.68,11.96,43.24631101021566,44.5800227014756,0.0,60.130533484676505,100.0,52.02185017026107,Weakly served
120404,ATAURA,JAUJA,JUNÍN,1,0,5.57,5.778,1.516,94.21112372304201,44.5800227014756,0.0,60.130533484676505,100.0,64.76305334846765,Best served
120405,CANCHAYLLO,JAUJA,JUNÍN,2,0,946.21,36.365,15.406,8.456299659477866,44.5800227014756,0.0,4.6538024971623155,72.73,15.585981838819524,Underserved
120406,CURICACA,JAUJA,JUNÍN,1,0,65.5,18.798,5.262,50.96481271282634,44.5800227014756,0.0,60.130533484676505,100.0,53.951475595913735,Moderately served
120407,EL MANTARO,JAUJA,JUNÍN,1,0,17.88,12.319,1.143,84.73325766174801,44.5800227014756,0.0,60.130533484676505,100.0,62.393586833144155,Best served
120408,HUAMALI,JAUJA,JUNÍN,1,0,19.66,10.201,2.413,83.42792281498296,44.5800227014756,0.0,60.130533484676505,100.0,62.06725312145289,Best served
120409,HUARIPAMPA,JAUJA,JUNÍN,1,0,14.33,5.184,1.7,87.85471055618615,44.5800227014756,0.0,60.130533484676505,100.0,63.17395005675369,Best served
120410,HUERTAS,JAUJA,JUNÍN,1,0,12.04,3.577,0.951,89.38706015891033,44.5800227014756,0.0,60.130533484676505,100.0,63.55703745743473,Best served
120411,JANJAILLO,JAUJA,JUNÍN,1,0,32.5,13.338,1.04,72.58796821793416,44.5800227014756,0.0,60.130533484676505,100.0,59.35726447219069,Moderately served
120412,JULCAN,JAUJA,JUNÍN,1,0,19.1,7.831,1.173,84.0522133938706,44.5800227014756,0.0,60.130533484676505,100.0,62.2233257661748,Best served
120413,LEONOR ORDOÑEZ,JAUJA,JUNÍN,1,0,21.09,12.416,1.917,82.12258796821793,44.5800227014756,0.0,60.130533484676505,100.0,61.74091940976163,Best served
120414,LLOCLLAPAMPA,JAUJA,JUNÍN,2,0,109.18,15.349,2.113,56.49829738933031,44.5800227014756,0.0,60.130533484676505,100.0,55.33484676503973,Moderately served
120415,MARCO,JAUJA,JUNÍN,1,0,28.71,7.943,2.277,75.59591373439274,44.5800227014756,0.0,60.130533484676505,100.0,60.10925085130533,Moderately served
120416,MASMA,JAUJA,JUNÍN,2,0,14.5,8.164,0.81,92.67877412031783,44.5800227014756,0.0,60.130533484676505,100.0,64.37996594778662,Best served
120417,MASMA CHICCHE,JAUJA,JUNÍN,1,0,33.74,14.406,2.159,71.79341657207718,44.5800227014756,0.0,60.130533484676505,100.0,59.15862656072645,Moderately served
120418,MOLINOS,JAUJA,JUNÍN,3,0,314.0,26.546,1.897,36.095346197502835,44.5800227014756,0.0,60.130533484676505,100.0,50.23410896708286,Weakly served
120419,MONOBAMBA,JAUJA,JUNÍN,2,0,934.69,38.792,5.45,8.626560726447218,44.5800227014756,0.0,60.130533484676505,100.0,43.36691259931896,Underserved
120420,MUQUI,JAUJA,JUNÍN,1,0,11.94,9.349,0.615,89.52894438138479,44.5800227014756,0.0,60.130533484676505,100.0,63.592508513053346,Best served
120421,MUQUIYAUYO,JAUJA,JUNÍN,3,0,20.82,7.582,2.021,92.96254256526673,44.5800227014756,0.0,60.130533484676505,100.0,64.45090805902383,Best served
120422,PACA,JAUJA,JUNÍN,2,0,34.0,10.956,3.12,85.35754824063564,44.5800227014756,0.0,60.130533484676505,100.0,62.54965947786606,Best served
120423,PACCHA,JAUJA,JUNÍN,4,0,89.11,12.048,3.4,80.93076049943247,44.5800227014756,0.0,60.130533484676505,100.0,61.44296254256527,Best served
120424,PANCAN,JAUJA,JUNÍN,2,0,11.39,3.294,1.468,94.15437003405222,44.5800227014756,0.0,60.130533484676505,100.0,64.74886492622021,Best served
120425,PARCO,JAUJA,JUNÍN,2,0,33.96,6.762,0.145,85.47105561861521,44.5800227014756,0.0,60.130533484676505,100.0,62.57803632236096,Best served
